Row ID,Order ID,Order Date,Product ID,Sales,Customer ID,Customer Name,Region,Category
255,US-2015-159982,11/28/15,FUR-FU-10002505,12.132,DR-12880,Dan Reichenbach,Central,Furniture
256,US-2015-159982,11/28/15,OFF-ST-10004804,82.368,DR-12880,Dan Reichenbach,Central,Office Supplies
257,US-2015-159982,11/28/15,OFF-ST-10001590,53.92,DR-12880,Dan Reichenbach,Central,Office Supplies
258,US-2015-159982,11/28/15,TEC-PH-10001580,647.904,DR-12880,Dan Reichenbach,Central,Technology
259,CA-2017-163139,12/01/17,TEC-AC-10000290,20.37,CC-12670,Craig Carreira,East,Technology
260,CA-2017-163139,12/01/17,OFF-ST-10002790,221.55,CC-12670,Craig Carreira,East,Office Supplies
261,CA-2017-163139,12/01/17,OFF-BI-10003460,17.52,CC-12670,Craig Carreira,East,Office Supplies
262,US-2017-155299,06/08/17,OFF-AP-10002203,1.624,Dl-13600,Dorris liebe,Central,Office Supplies
263,US-2014-106992,09/19/14,TEC-MA-10000822,3059.982,SB-20290,Sean Braxton,Central,Technology
264,US-2014-106992,09/19/14,TEC-MA-10003353,2519.958,SB-20290,Sean Braxton,Central,Technology
265,CA-2016-125318,06/06/16,TEC-PH-10001433,328.224,RC-19825,Roy Collins,Central,Technology
266,CA-2015-155040,11/10/15,TEC-AC-10004469,79.9,AH-10210,Alan Hwang,West,Technology
267,CA-2017-136826,06/16/17,OFF-AR-10003602,14.016,CB-12535,Claudia Bergmann,South,Office Supplies
268,CA-2016-111010,01/22/16,OFF-FA-10003472,7.56,PG-18895,Paul Gonzalez,East,Office Supplies
269,US-2017-145366,12/09/17,OFF-ST-10004180,37.208,CA-12310,Christine Abelman,East,Office Supplies
270,US-2017-145366,12/09/17,OFF-EN-10004386,57.576,CA-12310,Christine Abelman,East,Office Supplies
271,CA-2017-163979,12/28/17,OFF-ST-10003208,725.84,KH-16690,Kristen Hastings,West,Office Supplies
272,CA-2015-155334,07/30/15,TEC-AC-10003628,209.93,HA-14920,Helen Andreada,West,Technology
273,CA-2015-155334,07/30/15,FUR-FU-10003274,5.28,HA-14920,Helen Andreada,West,Furniture
274,CA-2015-155334,07/30/15,OFF-BI-10002557,10.92,HA-14920,Helen Andreada,West,Office Supplies
275,CA-2017-118136,09/16/17,OFF-PA-10002615,8.82,BB-10990,Barry Blumstein,West,Office Supplies
276,CA-2017-118136,09/16/17,OFF-AR-10001427,5.98,BB-10990,Barry Blumstein,West,Office Supplies
277,CA-2017-132976,10/13/17,OFF-PA-10000673,11.648,AG-10495,Andrew Gjertsen,East,Office Supplies
278,CA-2017-132976,10/13/17,OFF-PA-10004470,18.176,AG-10495,Andrew Gjertsen,East,Office Supplies
279,CA-2017-132976,10/13/17,OFF-ST-10000876,59.712,AG-10495,Andrew Gjertsen,East,Office Supplies
280,CA-2017-132976,10/13/17,OFF-LA-10002043,24.84,AG-10495,Andrew Gjertsen,East,Office Supplies
281,US-2015-161991,09/26/15,OFF-BI-10004967,2.08,SC-20725,Steven Cartwright,Central,Office Supplies
282,US-2015-161991,09/26/15,TEC-PH-10001760,1114.4,SC-20725,Steven Cartwright,Central,Technology
283,CA-2015-130890,11/02/15,FUR-TA-10002903,1038.84,JO-15280,Jas O'Carroll,West,Furniture
284,CA-2015-130883,09/26/15,OFF-PA-10000474,141.76,TB-21520,Tracy Blumstein,West,Office Supplies
285,CA-2015-130883,09/26/15,TEC-AC-10001956,239.8,TB-21520,Tracy Blumstein,West,Technology
286,CA-2015-130883,09/26/15,OFF-PA-10004100,31.104,TB-21520,Tracy Blumstein,West,Office Supplies
287,CA-2016-112697,12/18/16,OFF-BI-10000778,254.058,AH-10195,Alan Haines,South,Office Supplies
288,CA-2016-112697,12/18/16,OFF-AP-10002684,194.528,AH-10195,Alan Haines,South,Office Supplies
289,CA-2016-112697,12/18/16,OFF-SU-10000646,961.48,AH-10195,Alan Haines,South,Office Supplies
290,CA-2016-110772,11/20/16,OFF-FA-10002983,19.096,NZ-18565,Nick Zandusky,East,Office Supplies
291,CA-2016-110772,11/20/16,OFF-LA-10004689,18.496,NZ-18565,Nick Zandusky,East,Office Supplies
292,CA-2016-110772,11/20/16,TEC-AC-10002001,255.984,NZ-18565,Nick Zandusky,East,Technology
293,CA-2016-110772,11/20/16,FUR-BO-10004709,86.97,NZ-18565,Nick Zandusky,East,Furniture
294,CA-2014-111451,12/26/14,FUR-FU-10004091,300.416,KL-16555,Kelly Lampkin,West,Furniture
295,CA-2014-111451,12/26/14,FUR-CH-10001891,230.352,KL-16555,Kelly Lampkin,West,Furniture
296,CA-2014-111451,12/26/14,FUR-FU-10002918,218.352,KL-16555,Kelly Lampkin,West,Furniture
297,CA-2014-111451,12/26/14,OFF-BI-10004593,78.6,KL-16555,Kelly Lampkin,West,Office Supplies
298,CA-2014-111451,12/26/14,OFF-FA-10004854,27.552,KL-16555,Kelly Lampkin,West,Office Supplies
299,CA-2016-142545,10/28/16,OFF-PA-10002105,32.4,JD-15895,Jonathan Doherty,East,Office Supplies
300,CA-2016-142545,10/28/16,OFF-ST-10002756,1082.48,JD-15895,Jonathan Doherty,East,Office Supplies
301,CA-2016-142545,10/28/16,OFF-PA-10004243,56.91,JD-15895,Jonathan Doherty,East,Office Supplies
302,CA-2016-142545,10/28/16,FUR-FU-10001861,77.6,JD-15895,Jonathan Doherty,East,Furniture
303,CA-2016-142545,10/28/16,OFF-BI-10002706,14.28,JD-15895,Jonathan Doherty,East,Office Supplies
304,US-2017-152380,11/19/17,FUR-TA-10002533,219.075,JH-15910,Jonathan Howell,Central,Furniture
305,CA-2015-144253,05/04/15,FUR-FU-10002671,26.8,AS-10225,Alan Schoenberger,East,Furniture
306,CA-2014-130960,12/30/14,OFF-AR-10003651,9.84,KB-16600,Ken Brennan,Central,Office Supplies
307,CA-2014-111003,06/01/14,OFF-BI-10001072,45.48,CR-12625,Corey Roper,East,Office Supplies
308,CA-2014-111003,06/01/14,OFF-AR-10002135,289.2,CR-12625,Corey Roper,East,Office Supplies
309,CA-2017-126774,04/15/17,OFF-AR-10002804,4.89,SH-20395,Shahid Hopkins,South,Office Supplies
310,CA-2016-142902,09/12/16,FUR-FU-10001918,15.136,BP-11185,Ben Peterman,West,Furniture
311,CA-2016-142902,09/12/16,FUR-CH-10004086,466.768,BP-11185,Ben Peterman,West,Furniture
312,CA-2016-142902,09/12/16,FUR-FU-10001756,15.232,BP-11185,Ben Peterman,West,Furniture
313,CA-2016-142902,09/12/16,OFF-LA-10000634,6.264,BP-11185,Ben Peterman,West,Office Supplies
314,CA-2014-120887,09/27/14,FUR-FU-10001588,87.54,TS-21205,Thomas Seio,East,Furniture
315,CA-2014-167850,08/09/14,TEC-PH-10002398,178.384,AG-10525,Andy Gerbode,South,Technology
316,CA-2014-167850,08/09/14,OFF-PA-10001937,15.552,AG-10525,Andy Gerbode,South,Office Supplies
317,CA-2014-164259,12/28/14,OFF-AR-10003373,99.136,SP-20860,Sung Pak,East,Office Supplies
318,CA-2014-164973,11/04/14,FUR-CH-10002602,135.882,NM-18445,Nathan Mautz,East,Furniture
319,CA-2014-164973,11/04/14,TEC-MA-10002927,3991.98,NM-18445,Nathan Mautz,East,Technology
320,CA-2014-164973,11/04/14,TEC-PH-10004093,275.94,NM-18445,Nathan Mautz,East,Technology
321,CA-2014-164973,11/04/14,TEC-AC-10000892,360,NM-18445,Nathan Mautz,East,Technology
322,CA-2014-164973,11/04/14,OFF-ST-10002974,43.57,NM-18445,Nathan Mautz,East,Office Supplies
323,CA-2014-156601,09/19/14,OFF-FA-10000624,7.16,FA-14230,Frank Atkinson,West,Office Supplies
324,CA-2016-162138,04/23/16,OFF-BI-10004593,251.52,GK-14620,Grace Kelly,West,Office Supplies
325,CA-2016-162138,04/23/16,TEC-AC-10001908,99.99,GK-14620,Grace Kelly,West,Technology
326,CA-2017-153339,11/03/17,FUR-FU-10001967,15.992,DJ-13510,Don Jones,South,Furniture
327,US-2016-141544,08/30/16,TEC-PH-10003645,290.898,PO-18850,Patrick O'Brill,East,Technology
328,US-2016-141544,08/30/16,OFF-ST-10000675,54.224,PO-18850,Patrick O'Brill,East,Office Supplies
329,US-2016-141544,08/30/16,FUR-CH-10003312,786.744,PO-18850,Patrick O'Brill,East,Furniture
330,US-2016-141544,08/30/16,OFF-LA-10001074,100.24,PO-18850,Patrick O'Brill,East,Office Supplies
331,US-2016-141544,08/30/16,OFF-BI-10001524,37.764,PO-18850,Patrick O'Brill,East,Office Supplies
332,US-2016-150147,04/25/16,TEC-PH-10004614,82.8,JL-15850,John Lucas,East,Technology
333,US-2016-150147,04/25/16,OFF-BI-10001153,20.724,JL-15850,John Lucas,East,Office Supplies
334,US-2016-150147,04/25/16,OFF-BI-10001982,4.896,JL-15850,John Lucas,East,Office Supplies
335,CA-2015-137946,09/01/15,OFF-BI-10001922,4.752,DB-13615,Doug Bickford,West,Office Supplies
336,CA-2015-137946,09/01/15,TEC-CO-10001449,959.984,DB-13615,Doug Bickford,West,Technology
337,CA-2015-137946,09/01/15,OFF-BI-10004140,14.368,DB-13615,Doug Bickford,West,Office Supplies
338,CA-2014-129924,07/12/14,OFF-BI-10003314,7.712,AC-10420,Alyssa Crouse,West,Office Supplies
339,CA-2014-129924,07/12/14,FUR-TA-10004575,698.352,AC-10420,Alyssa Crouse,West,Furniture
340,CA-2015-128167,06/22/15,OFF-FA-10000490,4.96,KL-16645,Ken Lonsdale,West,Office Supplies
341,CA-2014-122336,04/13/14,OFF-AR-10000122,17.856,JD-15895,Jonathan Doherty,East,Office Supplies
342,CA-2014-122336,04/13/14,OFF-BI-10003656,509.97,JD-15895,Jonathan Doherty,East,Office Supplies
343,CA-2014-122336,04/13/14,OFF-FA-10002780,30.992,JD-15895,Jonathan Doherty,East,Office Supplies
344,CA-2014-122336,04/13/14,TEC-PH-10000702,71.928,JD-15895,Jonathan Doherty,East,Technology
345,US-2015-120712,12/20/15,OFF-ST-10000107,88.8,CS-12130,Chad Sievert,Central,Office Supplies
346,CA-2017-169901,06/15/17,TEC-PH-10002293,47.976,CC-12550,Clay Cheatham,West,Technology
347,CA-2017-134306,07/08/17,OFF-AR-10004027,7.56,TD-20995,Tamara Dahlen,East,Office Supplies
348,CA-2017-134306,07/08/17,OFF-PA-10000249,24.56,TD-20995,Tamara Dahlen,East,Office Supplies
349,CA-2017-134306,07/08/17,OFF-AR-10001374,12.96,TD-20995,Tamara Dahlen,East,Office Supplies
350,CA-2016-129714,09/01/16,TEC-AC-10000290,6.79,AB-10060,Adam Bellavance,East,Technology
351,CA-2016-129714,09/01/16,OFF-PA-10001970,24.56,AB-10060,Adam Bellavance,East,Office Supplies
352,CA-2016-129714,09/01/16,OFF-BI-10002160,3.048,AB-10060,Adam Bellavance,East,Office Supplies
353,CA-2016-129714,09/01/16,OFF-PA-10001970,49.12,AB-10060,Adam Bellavance,East,Office Supplies
354,CA-2016-129714,09/01/16,OFF-BI-10004995,4355.168,AB-10060,Adam Bellavance,East,Office Supplies
355,CA-2016-138520,04/08/16,FUR-BO-10002268,388.704,JL-15505,Jeremy Lonsdale,East,Furniture
356,CA-2016-138520,04/08/16,OFF-EN-10001137,8.26,JL-15505,Jeremy Lonsdale,East,Office Supplies
357,CA-2016-138520,04/08/16,OFF-AR-10002399,17.04,JL-15505,Jeremy Lonsdale,East,Office Supplies
358,CA-2016-138520,04/08/16,OFF-PA-10002713,34.4,JL-15505,Jeremy Lonsdale,East,Office Supplies
359,CA-2016-130001,04/23/16,OFF-PA-10002666,36.24,HK-14890,Heather Kirkland,South,Office Supplies
360,CA-2017-155698,03/08/17,OFF-AP-10001124,647.84,VB-21745,Victoria Brennan,South,Office Supplies
361,CA-2017-155698,03/08/17,OFF-LA-10001158,20.7,VB-21745,Victoria Brennan,South,Office Supplies
362,CA-2017-144904,09/25/17,OFF-LA-10001158,20.7,KW-16435,Katrina Willman,East,Office Supplies
363,CA-2017-144904,09/25/17,FUR-CH-10000785,488.646,KW-16435,Katrina Willman,East,Furniture
364,CA-2017-144904,09/25/17,OFF-AR-10003732,5.56,KW-16435,Katrina Willman,East,Office Supplies
365,CA-2017-144904,09/25/17,FUR-FU-10000023,47.12,KW-16435,Katrina Willman,East,Furniture
366,CA-2014-123344,09/24/14,OFF-ST-10001713,211.96,JD-16060,Julia Dunbar,West,Office Supplies
367,CA-2016-155516,10/21/16,OFF-BI-10002412,23.2,MK-17905,Michael Kennedy,East,Office Supplies
368,CA-2016-155516,10/21/16,OFF-SU-10001225,7.36,MK-17905,Michael Kennedy,East,Office Supplies
369,CA-2016-155516,10/21/16,OFF-ST-10002406,104.79,MK-17905,Michael Kennedy,East,Office Supplies
370,CA-2016-155516,10/21/16,FUR-BO-10002545,1043.92,MK-17905,Michael Kennedy,East,Furniture
371,CA-2017-104745,05/29/17,OFF-PA-10002036,25.92,GT-14755,Guy Thornton,Central,Office Supplies
372,CA-2017-104745,05/29/17,OFF-ST-10002205,53.424,GT-14755,Guy Thornton,Central,Office Supplies
373,US-2014-119137,07/23/14,OFF-BI-10001982,8.16,AG-10900,Arthur Gainer,West,Office Supplies
374,US-2014-119137,07/23/14,TEC-AC-10003911,1023.936,AG-10900,Arthur Gainer,West,Technology
375,US-2014-119137,07/23/14,OFF-AR-10000658,9.24,AG-10900,Arthur Gainer,West,Office Supplies
376,US-2014-119137,07/23/14,TEC-AC-10002076,479.04,AG-10900,Arthur Gainer,West,Technology
377,US-2016-134656,09/28/16,OFF-PA-10003039,99.136,MM-18280,Muhammed MacIntyre,Central,Office Supplies
378,US-2017-134481,08/27/17,FUR-TA-10004915,1488.424,AR-10405,Allen Rosenblatt,East,Furniture
379,CA-2015-130792,04/28/15,OFF-AP-10000696,8.652,RA-19915,Russell Applegate,Central,Office Supplies
380,CA-2015-130792,04/28/15,OFF-ST-10003327,23.832,RA-19915,Russell Applegate,Central,Office Supplies
381,CA-2015-130792,04/28/15,OFF-BI-10000309,12.176,RA-19915,Russell Applegate,Central,Office Supplies
382,CA-2016-134775,10/28/16,OFF-PA-10004734,50.96,AS-10285,Alejandro Savely,West,Office Supplies
383,CA-2016-134775,10/28/16,OFF-BI-10002225,49.536,AS-10285,Alejandro Savely,West,Office Supplies
384,CA-2015-125395,06/26/15,TEC-AC-10004708,41.9,LA-16780,Laura Armstrong,Central,Technology
385,US-2015-168935,11/27/15,FUR-TA-10000617,375.4575,DO-13435,Denny Ordway,South,Furniture
386,US-2015-168935,11/27/15,TEC-AC-10002335,83.976,DO-13435,Denny Ordway,South,Technology
387,CA-2015-122756,12/03/15,TEC-MA-10001681,482.34,DK-13225,Dean Katz,East,Technology
388,CA-2015-122756,12/03/15,FUR-FU-10001935,2.96,DK-13225,Dean Katz,East,Furniture
389,CA-2014-115973,11/24/14,OFF-AR-10004757,2.624,NG-18430,Nathan Gelder,East,Office Supplies
390,CA-2017-101798,12/11/17,OFF-BI-10000050,23.36,MV-18190,Mike Vittorini,East,Office Supplies
391,CA-2017-101798,12/11/17,TEC-AC-10001998,39.98,MV-18190,Mike Vittorini,East,Technology
392,US-2014-135972,09/21/14,TEC-PH-10003012,246.384,JG-15115,Jack Garza,West,Technology
393,US-2014-135972,09/21/14,TEC-CO-10002313,1799.97,JG-15115,Jack Garza,West,Technology
394,US-2014-134971,06/07/14,OFF-BI-10003982,12.462,BP-11095,Bart Pistole,Central,Office Supplies
395,CA-2017-102946,06/30/17,OFF-BI-10004492,75.792,VP-21730,Victor Preis,West,Office Supplies
396,CA-2017-165603,10/17/17,OFF-ST-10000798,49.96,SS-20140,Saphhira Shifley,East,Office Supplies
397,CA-2017-165603,10/17/17,OFF-PA-10002552,12.96,SS-20140,Saphhira Shifley,East,Office Supplies
398,CA-2015-122259,10/31/15,OFF-SU-10002573,70.12,HP-14815,Harold Pawlan,Central,Office Supplies
399,CA-2016-108987,09/08/16,OFF-ST-10001580,35.952,AG-10675,Anna Gayman,Central,Office Supplies
400,CA-2016-108987,09/08/16,FUR-BO-10004834,2396.2656,AG-10675,Anna Gayman,Central,Furniture
401,CA-2016-108987,09/08/16,OFF-ST-10000934,131.136,AG-10675,Anna Gayman,Central,Office Supplies
402,CA-2016-108987,09/08/16,TEC-AC-10000158,57.584,AG-10675,Anna Gayman,Central,Technology
403,CA-2014-113166,12/24/14,OFF-PA-10001947,9.568,LF-17185,Luke Foster,South,Office Supplies
404,CA-2014-155208,04/16/14,OFF-AR-10003478,39.072,SP-20650,Stephanie Phelps,South,Office Supplies
405,CA-2017-117933,12/24/17,OFF-AP-10004249,35.91,RF-19840,Roy Französisch,East,Office Supplies
406,CA-2017-117457,12/08/17,TEC-AC-10000158,179.95,KH-16510,Keith Herrera,West,Technology
407,CA-2017-117457,12/08/17,TEC-CO-10004115,1199.976,KH-16510,Keith Herrera,West,Technology
408,CA-2017-117457,12/08/17,OFF-PA-10003724,27.15,KH-16510,Keith Herrera,West,Office Supplies
409,CA-2017-117457,12/08/17,FUR-TA-10002041,1004.024,KH-16510,Keith Herrera,West,Furniture
410,CA-2017-117457,12/08/17,OFF-PA-10002893,9.68,KH-16510,Keith Herrera,West,Office Supplies
411,CA-2017-117457,12/08/17,OFF-LA-10003766,28.35,KH-16510,Keith Herrera,West,Office Supplies
412,CA-2017-117457,12/08/17,OFF-PA-10001970,55.98,KH-16510,Keith Herrera,West,Office Supplies
413,CA-2017-117457,12/08/17,FUR-BO-10001972,1336.829,KH-16510,Keith Herrera,West,Furniture
414,CA-2017-117457,12/08/17,FUR-CH-10003956,113.568,KH-16510,Keith Herrera,West,Furniture
415,CA-2017-142636,11/03/17,OFF-PA-10000157,139.86,KC-16675,Kimberly Carter,West,Office Supplies
416,CA-2017-142636,11/03/17,FUR-CH-10001891,307.136,KC-16675,Kimberly Carter,West,Furniture
417,CA-2017-122105,06/24/17,OFF-AR-10004344,95.92,CJ-12010,Caroline Jumper,West,Office Supplies
418,CA-2016-148796,04/14/16,FUR-CH-10004886,383.8,PB-19150,Philip Brown,West,Furniture
419,CA-2017-154816,11/06/17,OFF-PA-10003845,5.78,VB-21745,Victoria Brennan,South,Office Supplies
420,CA-2017-110478,03/04/17,OFF-AR-10001573,9.32,SP-20860,Sung Pak,West,Office Supplies
421,CA-2017-110478,03/04/17,OFF-EN-10000483,15.25,SP-20860,Sung Pak,West,Office Supplies
422,CA-2014-142048,06/22/14,TEC-AC-10004114,196.752,JE-15745,Joel Eaton,West,Technology
423,CA-2017-125388,10/19/17,FUR-FU-10004712,56.56,MP-17965,Michael Paige,East,Furniture
424,CA-2017-125388,10/19/17,OFF-ST-10000918,32.7,MP-17965,Michael Paige,East,Office Supplies
425,CA-2017-155705,08/21/17,FUR-CH-10000015,866.4,NF-18385,Natalie Fritzler,South,Furniture
426,CA-2017-149160,11/23/17,FUR-FU-10003347,28.4,JM-15265,Janet Molinari,Central,Furniture
427,CA-2017-149160,11/23/17,OFF-BI-10001543,287.92,JM-15265,Janet Molinari,Central,Office Supplies
428,CA-2014-101476,09/12/14,TEC-MA-10000029,69.99,SD-20485,Shirley Daniels,East,Technology
429,CA-2017-152275,10/01/17,OFF-AR-10000369,6.672,KH-16630,Ken Heidel,Central,Office Supplies
430,US-2016-123750,04/15/16,OFF-BI-10004584,189.588,RB-19795,Ross Baird,South,Office Supplies
431,US-2016-123750,04/15/16,TEC-AC-10004659,408.744,RB-19795,Ross Baird,South,Technology
432,US-2016-123750,04/15/16,TEC-AC-10004659,291.96,RB-19795,Ross Baird,South,Technology
433,US-2016-123750,04/15/16,OFF-ST-10000617,4.768,RB-19795,Ross Baird,South,Office Supplies
434,CA-2016-127369,06/06/16,OFF-ST-10003306,714.3,DB-13060,Dave Brooks,East,Office Supplies
435,US-2014-150574,12/19/14,OFF-BI-10000773,4.812,MK-18160,Mike Kennedy,South,Office Supplies
436,US-2014-150574,12/19/14,TEC-AC-10002600,247.8,MK-18160,Mike Kennedy,South,Technology
437,CA-2016-147375,06/12/16,TEC-MA-10002937,1007.979,PO-19180,Philisse Overcash,Central,Technology
438,CA-2016-147375,06/12/16,OFF-PA-10001970,313.488,PO-19180,Philisse Overcash,Central,Office Supplies
439,CA-2017-130043,09/15/17,OFF-PA-10002230,31.872,BB-11545,Brenda Bowman,Central,Office Supplies
440,CA-2017-157252,01/20/17,FUR-CH-10003396,207.846,CV-12805,Cynthia Voltz,East,Furniture
441,CA-2016-115756,09/05/16,FUR-FU-10000246,12.22,PK-19075,Pete Kriz,Central,Furniture
442,CA-2016-115756,09/05/16,OFF-ST-10000060,194.94,PK-19075,Pete Kriz,Central,Office Supplies
443,CA-2016-115756,09/05/16,OFF-ST-10003058,70.95,PK-19075,Pete Kriz,Central,Office Supplies
444,CA-2016-115756,09/05/16,OFF-PA-10002222,91.36,PK-19075,Pete Kriz,Central,Office Supplies
445,CA-2016-115756,09/05/16,FUR-CH-10002372,242.94,PK-19075,Pete Kriz,Central,Furniture
446,CA-2016-115756,09/05/16,OFF-LA-10001317,22.05,PK-19075,Pete Kriz,Central,Office Supplies
447,CA-2017-154214,03/20/17,FUR-FU-10000206,2.91,TB-21595,Troy Blackwell,Central,Furniture
448,CA-2016-166674,04/01/16,OFF-AR-10000588,59.52,RB-19360,Raymond Buch,East,Office Supplies
449,CA-2016-166674,04/01/16,OFF-ST-10001469,161.94,RB-19360,Raymond Buch,East,Office Supplies
450,CA-2016-166674,04/01/16,OFF-AR-10001953,263.88,RB-19360,Raymond Buch,East,Office Supplies
451,CA-2016-166674,04/01/16,OFF-AR-10003156,30.48,RB-19360,Raymond Buch,East,Office Supplies
452,CA-2016-166674,04/01/16,OFF-AR-10004974,9.84,RB-19360,Raymond Buch,East,Office Supplies
453,CA-2016-166674,04/01/16,TEC-PH-10002365,35.12,RB-19360,Raymond Buch,East,Technology
454,CA-2017-147277,10/20/17,FUR-TA-10001539,284.364,EB-13705,Ed Braxton,East,Furniture
455,CA-2017-147277,10/20/17,OFF-ST-10000142,665.408,EB-13705,Ed Braxton,East,Office Supplies
456,CA-2016-100153,12/13/16,TEC-AC-10001772,63.88,KH-16630,Ken Heidel,Central,Technology
457,US-2014-110674,02/12/14,FUR-CH-10000225,129.568,SC-20095,Sanjit Chand,West,Furniture
458,US-2016-157945,09/26/16,FUR-CH-10002331,747.558,NF-18385,Natalie Fritzler,Central,Furniture
459,US-2016-157945,09/26/16,OFF-EN-10001415,8.928,NF-18385,Natalie Fritzler,Central,Office Supplies
460,CA-2015-109638,12/15/15,OFF-AP-10002472,103.92,JH-15985,Joseph Holt,West,Office Supplies
461,CA-2015-109638,12/15/15,TEC-AC-10004571,899.91,JH-15985,Joseph Holt,West,Technology
462,CA-2015-109638,12/15/15,OFF-BI-10001098,51.312,JH-15985,Joseph Holt,West,Office Supplies
463,CA-2016-109869,04/22/16,FUR-FU-10000023,23.56,TN-21040,Tanja Norvell,West,Furniture
464,CA-2016-109869,04/22/16,FUR-TA-10001889,1272.63,TN-21040,Tanja Norvell,West,Furniture
465,CA-2016-109869,04/22/16,OFF-BI-10000315,28.485,TN-21040,Tanja Norvell,West,Office Supplies
466,CA-2016-109869,04/22/16,OFF-SU-10003505,185.376,TN-21040,Tanja Norvell,West,Office Supplies
467,CA-2016-109869,04/22/16,OFF-AP-10002578,78.272,TN-21040,Tanja Norvell,West,Office Supplies
468,US-2015-101399,01/17/15,FUR-FU-10002918,254.744,JS-15940,Joni Sundaresam,Central,Furniture
469,CA-2017-154907,03/31/17,FUR-BO-10002824,205.3328,DS-13180,David Smith,Central,Furniture
470,US-2016-100419,12/16/16,OFF-BI-10002194,4.788,CC-12670,Craig Carreira,Central,Office Supplies
471,CA-2015-154144,12/20/15,OFF-PA-10004071,55.48,MH-17785,Maya Herman,East,Office Supplies
472,CA-2014-144666,11/09/14,OFF-ST-10002743,340.92,JP-15520,Jeremy Pistek,West,Office Supplies
473,CA-2014-144666,11/09/14,FUR-BO-10001601,222.666,JP-15520,Jeremy Pistek,West,Furniture
474,CA-2014-144666,11/09/14,TEC-PH-10002680,703.968,JP-15520,Jeremy Pistek,West,Technology
475,CA-2014-144666,11/09/14,OFF-ST-10001321,92.52,JP-15520,Jeremy Pistek,West,Office Supplies
476,CA-2014-144666,11/09/14,OFF-PA-10001509,62.65,JP-15520,Jeremy Pistek,West,Office Supplies
477,CA-2014-144666,11/09/14,OFF-PA-10003465,94.85,JP-15520,Jeremy Pistek,West,Office Supplies
